,index,Country/Region,value
91496,2020-02-21,スペイン,2
91497,2020-02-22,スペイン,2
91498,2020-02-23,スペイン,2
91499,2020-02-24,スペイン,2
91500,2020-02-25,スペイン,6
91501,2020-02-26,スペイン,13
91502,2020-02-27,スペイン,15
91503,2020-02-28,スペイン,32
91504,2020-02-29,スペイン,45
91505,2020-03-01,スペイン,84
91506,2020-03-02,スペイン,120
91507,2020-03-03,スペイン,165
91508,2020-03-04,スペイン,222
91509,2020-03-05,スペイン,259
91510,2020-03-06,スペイン,400
91511,2020-03-07,スペイン,500
91512,2020-03-08,スペイン,673
91513,2020-03-09,スペイン,1073
91514,2020-03-10,スペイン,1695
91515,2020-03-11,スペイン,2277
91516,2020-03-12,スペイン,2277
91517,2020-03-13,スペイン,5232
91518,2020-03-14,スペイン,6391
91519,2020-03-15,スペイン,7798
91520,2020-03-16,スペイン,9942
91521,2020-03-17,スペイン,11748
91522,2020-03-18,スペイン,13910
91523,2020-03-19,スペイン,17963
91524,2020-03-20,スペイン,20410
91525,2020-03-21,スペイン,25374
91526,2020-03-22,スペイン,28768
91527,2020-03-23,スペイン,35136
91528,2020-03-24,スペイン,39885
91529,2020-03-25,スペイン,49515
91530,2020-03-26,スペイン,57786
91531,2020-03-27,スペイン,65719
91532,2020-03-28,スペイン,73235
91533,2020-03-29,スペイン,80110
91534,2020-03-30,スペイン,87956
91535,2020-03-31,スペイン,95923
91536,2020-04-01,スペイン,104118
91537,2020-04-02,スペイン,112065
91538,2020-04-03,スペイン,119199
91539,2020-04-04,スペイン,126168
91540,2020-04-05,スペイン,131646
91541,2020-04-06,スペイン,136675
91542,2020-04-07,スペイン,141942
91543,2020-04-08,スペイン,148220
91544,2020-04-09,スペイン,153222
91545,2020-04-10,スペイン,158273
91546,2020-04-11,スペイン,163027
91547,2020-04-12,スペイン,166831
91548,2020-04-13,スペイン,170099
91549,2020-04-14,スペイン,172541
91550,2020-04-15,スペイン,177644
91551,2020-04-16,スペイン,184948
91552,2020-04-17,スペイン,190839
91553,2020-04-18,スペイン,191726
91554,2020-04-19,スペイン,198674
91555,2020-04-20,スペイン,200210
91556,2020-04-21,スペイン,204178
91557,2020-04-22,スペイン,208389
91558,2020-04-23,スペイン,213024
91559,2020-04-24,スペイン,202990
91560,2020-04-25,スペイン,205905
91561,2020-04-26,スペイン,207634
91562,2020-04-27,スペイン,209465
91563,2020-04-28,スペイン,210773
91564,2020-04-29,スペイン,212917
91565,2020-04-30,スペイン,213435
91566,2020-05-01,スペイン,215216
91567,2020-05-02,スペイン,216582
91568,2020-05-03,スペイン,217466
91569,2020-05-04,スペイン,218011
91570,2020-05-05,スペイン,219329
91571,2020-05-06,スペイン,220325
91572,2020-05-07,スペイン,221447
91573,2020-05-08,スペイン,222857
91574,2020-05-09,スペイン,223578
91575,2020-05-10,スペイン,224350
91576,2020-05-11,スペイン,227436
91577,2020-05-12,スペイン,228030
91578,2020-05-13,スペイン,228691
91579,2020-05-14,スペイン,229540
91580,2020-05-15,スペイン,230183
91581,2020-05-16,スペイン,230698
91582,2020-05-17,スペイン,230698
91583,2020-05-18,スペイン,231606
91584,2020-05-19,スペイン,232037
91585,2020-05-20,スペイン,232555
91586,2020-05-21,スペイン,233037
91587,2020-05-22,スペイン,234824
91588,2020-05-23,スペイン,235290
91589,2020-05-24,スペイン,235772
91590,2020-05-25,スペイン,235400
91591,2020-05-26,スペイン,236259
91592,2020-05-27,スペイン,236259
91593,2020-05-28,スペイン,237906
91594,2020-05-29,スペイン,238564
91595,2020-05-30,スペイン,239228
91596,2020-05-31,スペイン,239479
91597,2020-06-01,スペイン,239638
91598,2020-06-02,スペイン,239932
91599,2020-06-03,スペイン,240326
91600,2020-06-04,スペイン,240660
91601,2020-06-05,スペイン,240978
91602,2020-06-06,スペイン,241310
91603,2020-06-07,スペイン,241550
91604,2020-06-08,スペイン,241717
91605,2020-06-09,スペイン,241966
91606,2020-06-10,スペイン,242280
91607,2020-06-11,スペイン,242707
91608,2020-06-12,スペイン,243209
91609,2020-06-13,スペイン,243605
91610,2020-06-14,スペイン,243928
91611,2020-06-15,スペイン,244109
91612,2020-06-16,スペイン,244328
91613,2020-06-17,スペイン,244683
91614,2020-06-18,スペイン,245268
91615,2020-06-19,スペイン,245575
91616,2020-06-20,スペイン,245938
91617,2020-06-21,スペイン,246272
91618,2020-06-22,スペイン,246504
91619,2020-06-23,スペイン,246752
91620,2020-06-24,スペイン,247086
91621,2020-06-25,スペイン,247486
91622,2020-06-26,スペイン,247905
91623,2020-06-27,スペイン,248469
91624,2020-06-28,スペイン,248770
91625,2020-06-29,スペイン,248970
91626,2020-06-30,スペイン,249271
91627,2020-07-01,スペイン,249659
91628,2020-07-02,スペイン,250103
91629,2020-07-03,スペイン,250545
91630,2020-07-04,スペイン,250545
91631,2020-07-05,スペイン,250545
91632,2020-07-06,スペイン,251789
91633,2020-07-07,スペイン,252130
91634,2020-07-08,スペイン,252513
91635,2020-07-09,スペイン,253056
91636,2020-07-10,スペイン,253908
91637,2020-07-11,スペイン,253908
91638,2020-07-12,スペイン,253908
91639,2020-07-13,スペイン,255953
91640,2020-07-14,スペイン,256619
91641,2020-07-15,スペイン,257494
91642,2020-07-16,スペイン,258855
91643,2020-07-17,スペイン,260255
91644,2020-07-18,スペイン,260255
91645,2020-07-19,スペイン,260255
91646,2020-07-20,スペイン,264836
91647,2020-07-21,スペイン,266194
91648,2020-07-22,スペイン,267551
91649,2020-07-23,スペイン,270166
91650,2020-07-24,スペイン,272421
91651,2020-07-25,スペイン,272421
91652,2020-07-26,スペイン,272421
91653,2020-07-27,スペイン,278782
91654,2020-07-28,スペイン,280610
91655,2020-07-29,スペイン,282641
91656,2020-07-30,スペイン,285430
91657,2020-07-31,スペイン,288522
91658,2020-08-01,スペイン,288522
91659,2020-08-02,スペイン,288522
91660,2020-08-03,スペイン,297054
91661,2020-08-04,スペイン,302814
91662,2020-08-05,スペイン,305767
91663,2020-08-06,スペイン,309855
91664,2020-08-07,スペイン,314362
91665,2020-08-08,スペイン,314362
91666,2020-08-09,スペイン,314362
91667,2020-08-10,スペイン,322980
91668,2020-08-11,スペイン,326612
91669,2020-08-12,スペイン,329784
91670,2020-08-13,スペイン,337334
91671,2020-08-14,スペイン,342813
91672,2020-08-15,スペイン,342813
91673,2020-08-16,スペイン,342813
91674,2020-08-17,スペイン,359082
91675,2020-08-18,スペイン,364196
91676,2020-08-19,スペイン,370867
91677,2020-08-20,スペイン,377906
91678,2020-08-21,スペイン,386054
91679,2020-08-22,スペイン,386054
91680,2020-08-23,スペイン,386054
91681,2020-08-24,スペイン,405436
91682,2020-08-25,スペイン,412553
91683,2020-08-26,スペイン,419849
91684,2020-08-27,スペイン,429507
91685,2020-08-28,スペイン,439286
91686,2020-08-29,スペイン,439286
91687,2020-08-30,スペイン,439286
91688,2020-08-31,スペイン,462858
91689,2020-09-01,スペイン,470973
91690,2020-09-02,スペイン,479554
91691,2020-09-03,スペイン,488513
91692,2020-09-04,スペイン,498989
91693,2020-09-05,スペイン,498989
91694,2020-09-06,スペイン,498989
91695,2020-09-07,スペイン,525549
91696,2020-09-08,スペイン,534513
91697,2020-09-09,スペイン,543379
91698,2020-09-10,スペイン,554143
91699,2020-09-11,スペイン,566326
91700,2020-09-12,スペイン,566326
91701,2020-09-13,スペイン,566326
91702,2020-09-14,スペイン,593730
91703,2020-09-15,スペイン,603167
91704,2020-09-16,スペイン,614360
91705,2020-09-17,スペイン,625651
91706,2020-09-18,スペイン,640040
91707,2020-09-19,スペイン,640040
91708,2020-09-20,スペイン,640040
91709,2020-09-21,スペイン,671468
91710,2020-09-22,スペイン,682267
91711,2020-09-23,スペイン,693556
91712,2020-09-24,スペイン,704209
91713,2020-09-25,スペイン,716481
91714,2020-09-26,スペイン,716481
91715,2020-09-27,スペイン,716481
91716,2020-09-28,スペイン,748266
91717,2020-09-29,スペイン,748266
91718,2020-09-30,スペイン,769188
91719,2020-10-01,スペイン,778607
91720,2020-10-02,スペイン,789932
91721,2020-10-03,スペイン,789932
91722,2020-10-04,スペイン,789932
91723,2020-10-05,スペイン,813412
91724,2020-10-06,スペイン,825410
91725,2020-10-07,スペイン,835901
91726,2020-10-08,スペイン,848324
91727,2020-10-09,スペイン,861112
91728,2020-10-10,スペイン,861112
91729,2020-10-11,スペイン,861112
91730,2020-10-12,スペイン,888968
91731,2020-10-13,スペイン,896086
91732,2020-10-14,スペイン,908056
91733,2020-10-15,スペイン,921374
91734,2020-10-16,スペイン,936560
91735,2020-10-17,スペイン,936560
91736,2020-10-18,スペイン,936560
91737,2020-10-19,スペイン,974449
91738,2020-10-20,スペイン,988322
91739,2020-10-21,スペイン,1005295
91740,2020-10-22,スペイン,1026281
91741,2020-10-23,スペイン,1046132
91742,2020-10-24,スペイン,1046132
91743,2020-10-25,スペイン,1046132
91744,2020-10-26,スペイン,1098320
91745,2020-10-27,スペイン,1116738
91746,2020-10-28,スペイン,1136503
91747,2020-10-29,スペイン,1160083
91748,2020-10-30,スペイン,1185678
91749,2020-10-31,スペイン,1185678
91750,2020-11-01,スペイン,1185678
91751,2020-11-02,スペイン,1240697
91752,2020-11-03,スペイン,1259366
91753,2020-11-04,スペイン,1284408
91754,2020-11-05,スペイン,1306316
91755,2020-11-06,スペイン,1328832
91756,2020-11-07,スペイン,1328832
91757,2020-11-08,スペイン,1328832
91758,2020-11-09,スペイン,1381218
91759,2020-11-10,スペイン,1381218
91760,2020-11-11,スペイン,1417709
91761,2020-11-12,スペイン,1437220
91762,2020-11-13,スペイン,1458591
91763,2020-11-14,スペイン,1458591
91764,2020-11-15,スペイン,1458591
91765,2020-11-16,スペイン,1496864
91766,2020-11-17,スペイン,1510023
91767,2020-11-18,スペイン,1525341
91768,2020-11-19,スペイン,1541574
91769,2020-11-20,スペイン,1556730
91770,2020-11-21,スペイン,1556730
91771,2020-11-22,スペイン,1556730
91772,2020-11-23,スペイン,1582616
91773,2020-11-24,スペイン,1594844
91774,2020-11-25,スペイン,1605066
91775,2020-11-26,スペイン,1617355
91776,2020-11-27,スペイン,1628208
91777,2020-11-28,スペイン,1628208
91778,2020-11-29,スペイン,1628208
91779,2020-11-30,スペイン,1648187
91780,2020-12-01,スペイン,1656444
91781,2020-12-02,スペイン,1665775
91782,2020-12-03,スペイン,1675902
91783,2020-12-04,スペイン,1684647
91784,2020-12-05,スペイン,1684647
91785,2020-12-06,スペイン,1684647
91786,2020-12-07,スペイン,1702328
91787,2020-12-08,スペイン,1702328
91788,2020-12-09,スペイン,1712101
91789,2020-12-10,スペイン,1720056
91790,2020-12-11,スペイン,1730575
91791,2020-12-12,スペイン,1730575
91792,2020-12-13,スペイン,1730575
91793,2020-12-14,スペイン,1751884
91794,2020-12-15,スペイン,1762212
91795,2020-12-16,スペイン,1773290
91796,2020-12-17,スペイン,1785421
91797,2020-12-18,スペイン,1797236
91798,2020-12-19,スペイン,1797236
91799,2020-12-20,スペイン,1797236
91800,2020-12-21,スペイン,1819249
91801,2020-12-22,スペイン,1829903
91802,2020-12-23,スペイン,1842289
91803,2020-12-24,スペイン,1854951
91804,2020-12-25,スペイン,1854951
91805,2020-12-26,スペイン,1854951
91806,2020-12-27,スペイン,1854951
91807,2020-12-28,スペイン,1879413
91808,2020-12-29,スペイン,1893502
91809,2020-12-30,スペイン,1910218
91810,2020-12-31,スペイン,1928265
91811,2021-01-01,スペイン,1928265
91812,2021-01-02,スペイン,1928265
91813,2021-01-03,スペイン,1928265
91814,2021-01-04,スペイン,1958844
91815,2021-01-05,スペイン,1982544
91816,2021-01-06,スペイン,1982544
91817,2021-01-07,スペイン,2024904
91818,2021-01-08,スペイン,2050360
91819,2021-01-09,スペイン,2050360
91820,2021-01-10,スペイン,2050360
91821,2021-01-11,スペイン,2111782
91822,2021-01-12,スペイン,2137220
91823,2021-01-13,スペイン,2176089
91824,2021-01-14,スペイン,2211967
91825,2021-01-15,スペイン,2252164
91826,2021-01-16,スペイン,2252164
91827,2021-01-17,スペイン,2252164
91828,2021-01-18,スペイン,2336451
91829,2021-01-19,スペイン,2370742
91830,2021-01-20,スペイン,2412318
91831,2021-01-21,スペイン,2456675
91832,2021-01-22,スペイン,2499560
91833,2021-01-23,スペイン,2499560
91834,2021-01-24,スペイン,2499560
91835,2021-01-25,スペイン,2593382
91836,2021-01-26,スペイン,2629817
91837,2021-01-27,スペイン,2670102
91838,2021-01-28,スペイン,2705001
91839,2021-01-29,スペイン,2743119
91840,2021-01-30,スペイン,2743119
91841,2021-01-31,スペイン,2743119
91842,2021-02-01,スペイン,2822805
91843,2021-02-02,スペイン,2851869
91844,2021-02-03,スペイン,2883465
91845,2021-02-04,スペイン,2913425
91846,2021-02-05,スペイン,2941990
91847,2021-02-06,スペイン,2941990
91848,2021-02-07,スペイン,2941990
91849,2021-02-08,スペイン,2989085
91850,2021-02-09,スペイン,3005487
91851,2021-02-10,スペイン,3023601
91852,2021-02-11,スペイン,3041454
91853,2021-02-12,スペイン,3056035
91854,2021-02-13,スペイン,3056035
91855,2021-02-14,スペイン,3056035
91856,2021-02-15,スペイン,3086286
91857,2021-02-16,スペイン,3096343
91858,2021-02-17,スペイン,3107172
91859,2021-02-18,スペイン,3121687
91860,2021-02-19,スペイン,3133122
91861,2021-02-20,スペイン,3133122
91862,2021-02-21,スペイン,3133122
91863,2021-02-22,スペイン,3153971
91864,2021-02-23,スペイン,3161432
91865,2021-02-24,スペイン,3170644
91866,2021-02-25,スペイン,3180212
91867,2021-02-26,スペイン,3188553
91868,2021-02-27,スペイン,3188553
91869,2021-02-28,スペイン,3188553
91870,2021-03-01,スペイン,3204531
91871,2021-03-02,スペイン,3130184
91872,2021-03-03,スペイン,3136321
91873,2021-03-04,スペイン,3142358
91874,2021-03-05,スペイン,3149012
91875,2021-03-06,スペイン,3149012
91876,2021-03-07,スペイン,3149012
91877,2021-03-08,スペイン,3160970
91878,2021-03-09,スペイン,3164982
91879,2021-03-10,スペイン,3172101
91880,2021-03-11,スペイン,3178356
91881,2021-03-12,スペイン,3183704
91882,2021-03-13,スペイン,3183704
91883,2021-03-14,スペイン,3183704
91884,2021-03-15,スペイン,3195062
91885,2021-03-16,スペイン,3200024
91886,2021-03-17,スペイン,3206116
91887,2021-03-18,スペイン,3212332
91888,2021-03-19,スペイン,3212332
91889,2021-03-20,スペイン,3212332
91890,2021-03-21,スペイン,3212332
91891,2021-03-22,スペイン,3228803
91892,2021-03-23,スペイン,3234319
91893,2021-03-24,スペイン,3234319
91894,2021-03-25,スペイン,3247738
91895,2021-03-26,スペイン,3255324
91896,2021-03-27,スペイン,3255324
91897,2021-03-28,スペイン,3255324
91898,2021-03-29,スペイン,3270825
91899,2021-03-30,スペイン,3275819
91900,2021-03-31,スペイン,3284353
91901,2021-04-01,スペイン,3291394
91902,2021-04-02,スペイン,3291394
91903,2021-04-03,スペイン,3300965
91904,2021-04-04,スペイン,3300965
91905,2021-04-05,スペイン,3311325
91906,2021-04-06,スペイン,3317948
91907,2021-04-07,スペイン,3326736
91908,2021-04-08,スペイン,3336637
91909,2021-04-09,スペイン,3347512
91910,2021-04-10,スペイン,3347512
91911,2021-04-11,スペイン,3347512
91912,2021-04-12,スペイン,3370256
91913,2021-04-13,スペイン,3376548
91914,2021-04-14,スペイン,3387022
91915,2021-04-15,スペイン,3396685
91916,2021-04-16,スペイン,3407283
91917,2021-04-17,スペイン,3407283
91918,2021-04-18,スペイン,3407283
91919,2021-04-19,スペイン,3428354
91920,2021-04-20,スペイン,3428354
91921,2021-04-21,スペイン,3446072
91922,2021-04-22,スペイン,3456886
91923,2021-04-23,スペイン,3468617
91924,2021-04-24,スペイン,3468617
91925,2021-04-25,スペイン,3468617
91926,2021-04-26,スペイン,3488469
91927,2021-04-27,スペイン,3496134
91928,2021-04-28,スペイン,3504799
91929,2021-04-29,スペイン,3514942
91930,2021-04-30,スペイン,3524077
91931,2021-05-01,スペイン,3524077
91932,2021-05-02,スペイン,3524077
91933,2021-05-03,スペイン,3540430
91934,2021-05-04,スペイン,3544945
91935,2021-05-05,スペイン,3551262
91936,2021-05-06,スペイン,3559222
91937,2021-05-07,スペイン,3567408
91938,2021-05-08,スペイン,3567408
91939,2021-05-09,スペイン,3567408
91940,2021-05-10,スペイン,3581392
91941,2021-05-11,スペイン,3586333
91942,2021-05-12,スペイン,3592751
91943,2021-05-13,スペイン,3598452
91944,2021-05-14,スペイン,3604799
91945,2021-05-15,スペイン,3604799
91946,2021-05-16,スペイン,3604799
91947,2021-05-17,スペイン,3615860
91948,2021-05-18,スペイン,3619848
91949,2021-05-19,スペイン,3625928
91950,2021-05-20,スペイン,3631661
91951,2021-05-21,スペイン,3636453
91952,2021-05-22,スペイン,3636453
91953,2021-05-23,スペイン,3636453
91954,2021-05-24,スペイン,3647520
91955,2021-05-25,スペイン,3652879
91956,2021-05-26,スペイン,3657886
91957,2021-05-27,スペイン,3663176
91958,2021-05-28,スペイン,3668658
91959,2021-05-29,スペイン,3668658
91960,2021-05-30,スペイン,3668658
91961,2021-05-31,スペイン,3678390
91962,2021-06-01,スペイン,3682778
91963,2021-06-02,スペイン,3687762
91964,2021-06-03,スペイン,3693012
91965,2021-06-04,スペイン,3697981
91966,2021-06-05,スペイン,3697981
91967,2021-06-06,スペイン,3697981
91968,2021-06-07,スペイン,3707523
91969,2021-06-08,スペイン,3711027
91970,2021-06-09,スペイン,3715454
91971,2021-06-10,スペイン,3729458
91972,2021-06-11,スペイン,3733600
91973,2021-06-12,スペイン,3733600
91974,2021-06-13,スペイン,3733600
91975,2021-06-14,スペイン,3741767
91976,2021-06-15,スペイン,3745199
91977,2021-06-16,スペイン,3749031
91978,2021-06-17,スペイン,3753228
91979,2021-06-18,スペイン,3757442
91980,2021-06-19,スペイン,3757442
91981,2021-06-20,スペイン,3757442
91982,2021-06-21,スペイン,3764651
91983,2021-06-22,スペイン,3768691
91984,2021-06-23,スペイン,3773032
91985,2021-06-24,スペイン,3777539
91986,2021-06-25,スペイン,3782463
91987,2021-06-26,スペイン,3782463
91988,2021-06-27,スペイン,3782463
91989,2021-06-28,スペイン,3792642
91990,2021-06-29,スペイン,3799733
91991,2021-06-30,スペイン,3808960
91992,2021-07-01,スペイン,3821305
91993,2021-07-02,スペイン,3833868
91994,2021-07-03,スペイン,3833868
91995,2021-07-04,スペイン,3833868
91996,2021-07-05,スペイン,3866475
91997,2021-07-06,スペイン,3880612
91998,2021-07-07,スペイン,3897996
91999,2021-07-08,スペイン,3915313
92000,2021-07-09,スペイン,3937192
92001,2021-07-10,スペイン,3937192
92002,2021-07-11,スペイン,3937192
92003,2021-07-12,スペイン,3971124
92004,2021-07-13,スペイン,4015084
92005,2021-07-14,スペイン,4041474
92006,2021-07-15,スペイン,4069162
92007,2021-07-16,スペイン,4100222
92008,2021-07-17,スペイン,4100222
92009,2021-07-18,スペイン,4100222
92010,2021-07-19,スペイン,4161850
92011,2021-07-20,スペイン,4189136
92012,2021-07-21,スペイン,4219723
92013,2021-07-22,スペイン,4249258
92014,2021-07-23,スペイン,4280429
92015,2021-07-24,スペイン,4280429
92016,2021-07-25,スペイン,4280429
92017,2020-01-22,スリランカ,0
92018,2020-01-23,スリランカ,0
92019,2020-01-24,スリランカ,0
92020,2020-01-25,スリランカ,0
92021,2020-01-26,スリランカ,0
92022,2020-01-27,スリランカ,1
92023,2020-01-28,スリランカ,1
92024,2020-01-29,スリランカ,1
92025,2020-01-30,スリランカ,1
92026,2020-01-31,スリランカ,1
92027,2020-02-01,スリランカ,1
92028,2020-02-02,スリランカ,1
92029,2020-02-03,スリランカ,1
92030,2020-02-04,スリランカ,1
92031,2020-02-05,スリランカ,1
92032,2020-02-06,スリランカ,1
92033,2020-02-07,スリランカ,1
92034,2020-02-08,スリランカ,1
92035,2020-02-09,スリランカ,1
92036,2020-02-10,スリランカ,1
92037,2020-02-11,スリランカ,1
92038,2020-02-12,スリランカ,1
92039,2020-02-13,スリランカ,1
92040,2020-02-14,スリランカ,1
92041,2020-02-15,スリランカ,1
92042,2020-02-16,スリランカ,1
92043,2020-02-17,スリランカ,1
92044,2020-02-18,スリランカ,1
92045,2020-02-19,スリランカ,1
92046,2020-02-20,スリランカ,1
92047,2020-02-21,スリランカ,1
92048,2020-02-22,スリランカ,1
92049,2020-02-23,スリランカ,1
92050,2020-02-24,スリランカ,1
92051,2020-02-25,スリランカ,1
92052,2020-02-26,スリランカ,1
92053,2020-02-27,スリランカ,1
92054,2020-02-28,スリランカ,1
92055,2020-02-29,スリランカ,1
92056,2020-03-01,スリランカ,1
92057,2020-03-02,スリランカ,1
92058,2020-03-03,スリランカ,1
92059,2020-03-04,スリランカ,1
92060,2020-03-05,スリランカ,1
92061,2020-03-06,スリランカ,1
92062,2020-03-07,スリランカ,1
92063,2020-03-08,スリランカ,1
92064,2020-03-09,スリランカ,1
92065,2020-03-10,スリランカ,1
92066,2020-03-11,スリランカ,2
92067,2020-03-12,スリランカ,2
92068,2020-03-13,スリランカ,6
92069,2020-03-14,スリランカ,10
92070,2020-03-15,スリランカ,18
92071,2020-03-16,スリランカ,28
92072,2020-03-17,スリランカ,44
92073,2020-03-18,スリランカ,51
92074,2020-03-19,スリランカ,60
92075,2020-03-20,スリランカ,73
92076,2020-03-21,スリランカ,77
92077,2020-03-22,スリランカ,82
92078,2020-03-23,スリランカ,97
92079,2020-03-24,スリランカ,102
92080,2020-03-25,スリランカ,102
92081,2020-03-26,スリランカ,106
92082,2020-03-27,スリランカ,106
92083,2020-03-28,スリランカ,113
92084,2020-03-29,スリランカ,117
92085,2020-03-30,スリランカ,122
92086,2020-03-31,スリランカ,143
92087,2020-04-01,スリランカ,146
92088,2020-04-02,スリランカ,151
92089,2020-04-03,スリランカ,159
92090,2020-04-04,スリランカ,166
92091,2020-04-05,スリランカ,176
92092,2020-04-06,スリランカ,178
92093,2020-04-07,スリランカ,185
92094,2020-04-08,スリランカ,189
92095,2020-04-09,スリランカ,190
92096,2020-04-10,スリランカ,190
92097,2020-04-11,スリランカ,198
92098,2020-04-12,スリランカ,210
92099,2020-04-13,スリランカ,217
92100,2020-04-14,スリランカ,233
92101,2020-04-15,スリランカ,238
92102,2020-04-16,スリランカ,238
92103,2020-04-17,スリランカ,244
92104,2020-04-18,スリランカ,254
92105,2020-04-19,スリランカ,271
92106,2020-04-20,スリランカ,304
92107,2020-04-21,スリランカ,310
92108,2020-04-22,スリランカ,330
92109,2020-04-23,スリランカ,368
92110,2020-04-24,スリランカ,420
92111,2020-04-25,スリランカ,460
92112,2020-04-26,スリランカ,523
92113,2020-04-27,スリランカ,588
92114,2020-04-28,スリランカ,619
92115,2020-04-29,スリランカ,649
92116,2020-04-30,スリランカ,663
92117,2020-05-01,スリランカ,690
92118,2020-05-02,スリランカ,705
92119,2020-05-03,スリランカ,718
92120,2020-05-04,スリランカ,751
92121,2020-05-05,スリランカ,771
92122,2020-05-06,スリランカ,797
92123,2020-05-07,スリランカ,824
92124,2020-05-08,スリランカ,835
92125,2020-05-09,スリランカ,847
92126,2020-05-10,スリランカ,863
92127,2020-05-11,スリランカ,869
92128,2020-05-12,スリランカ,889
92129,2020-05-13,スリランカ,915
92130,2020-05-14,スリランカ,925
92131,2020-05-15,スリランカ,935
92132,2020-05-16,スリランカ,960
92133,2020-05-17,スリランカ,981
92134,2020-05-18,スリランカ,992
92135,2020-05-19,スリランカ,1027
92136,2020-05-20,スリランカ,1028
92137,2020-05-21,スリランカ,1055
92138,2020-05-22,スリランカ,1068
92139,2020-05-23,スリランカ,1089
92140,2020-05-24,スリランカ,1141
92141,2020-05-25,スリランカ,1182
92142,2020-05-26,スリランカ,1319
92143,2020-05-27,スリランカ,1469
92144,2020-05-28,スリランカ,1530
92145,2020-05-29,スリランカ,1558
92146,2020-05-30,スリランカ,1620
92147,2020-05-31,スリランカ,1633
92148,2020-06-01,スリランカ,1643
92149,2020-06-02,スリランカ,1683
92150,2020-06-03,スリランカ,1749
92151,2020-06-04,スリランカ,1797
92152,2020-06-05,スリランカ,1801
92153,2020-06-06,スリランカ,1814
92154,2020-06-07,スリランカ,1835
92155,2020-06-08,スリランカ,1857
92156,2020-06-09,スリランカ,1859
92157,2020-06-10,スリランカ,1869
92158,2020-06-11,スリランカ,1877
92159,2020-06-12,スリランカ,1880
92160,2020-06-13,スリランカ,1884
92161,2020-06-14,スリランカ,1889
92162,2020-06-15,スリランカ,1905
92163,2020-06-16,スリランカ,1915
92164,2020-06-17,スリランカ,1924
92165,2020-06-18,スリランカ,1947
92166,2020-06-19,スリランカ,1950
92167,2020-06-20,スリランカ,1950
92168,2020-06-21,スリランカ,1950
92169,2020-06-22,スリランカ,1951
92170,2020-06-23,スリランカ,1991
92171,2020-06-24,スリランカ,2001
92172,2020-06-25,スリランカ,2010
92173,2020-06-26,スリランカ,2014
92174,2020-06-27,スリランカ,2033
92175,2020-06-28,スリランカ,2037
92176,2020-06-29,スリランカ,2039
92177,2020-06-30,スリランカ,2047
92178,2020-07-01,スリランカ,2054
92179,2020-07-02,スリランカ,2066
92180,2020-07-03,スリランカ,2069
92181,2020-07-04,スリランカ,2074
92182,2020-07-05,スリランカ,2076
92183,2020-07-06,スリランカ,2077
92184,2020-07-07,スリランカ,2081
92185,2020-07-08,スリランカ,2094
92186,2020-07-09,スリランカ,2154
92187,2020-07-10,スリランカ,2454
92188,2020-07-11,スリランカ,2511
92189,2020-07-12,スリランカ,2617
92190,2020-07-13,スリランカ,2646
92191,2020-07-14,スリランカ,2665
92192,2020-07-15,スリランカ,2671
92193,2020-07-16,スリランカ,2687
92194,2020-07-17,スリランカ,2697
92195,2020-07-18,スリランカ,2703
92196,2020-07-19,スリランカ,2724
92197,2020-07-20,スリランカ,2730
92198,2020-07-21,スリランカ,2730
92199,2020-07-22,スリランカ,2752
92200,2020-07-23,スリランカ,2753
92201,2020-07-24,スリランカ,2764
92202,2020-07-25,スリランカ,2770
92203,2020-07-26,スリランカ,2782
92204,2020-07-27,スリランカ,2805
92205,2020-07-28,スリランカ,2810
92206,2020-07-29,スリランカ,2810
92207,2020-07-30,スリランカ,2814
92208,2020-07-31,スリランカ,2815
92209,2020-08-01,スリランカ,2815
92210,2020-08-02,スリランカ,2823
92211,2020-08-03,スリランカ,2828
92212,2020-08-04,スリランカ,2834
92213,2020-08-05,スリランカ,2839
92214,2020-08-06,スリランカ,2839
92215,2020-08-07,スリランカ,2839
92216,2020-08-08,スリランカ,2841
92217,2020-08-09,スリランカ,2844
92218,2020-08-10,スリランカ,2871
92219,2020-08-11,スリランカ,2880
92220,2020-08-12,スリランカ,2881
92221,2020-08-13,スリランカ,2882
92222,2020-08-14,スリランカ,2886
92223,2020-08-15,スリランカ,2890
92224,2020-08-16,スリランカ,2893
92225,2020-08-17,スリランカ,2900
92226,2020-08-18,スリランカ,2902
92227,2020-08-19,スリランカ,2902
92228,2020-08-20,スリランカ,2918
92229,2020-08-21,スリランカ,2941
92230,2020-08-22,スリランカ,2947
92231,2020-08-23,スリランカ,2953
92232,2020-08-24,スリランカ,2959
92233,2020-08-25,スリランカ,2971
92234,2020-08-26,スリランカ,2984
92235,2020-08-27,スリランカ,2986
92236,2020-08-28,スリランカ,2989
92237,2020-08-29,スリランカ,2995
92238,2020-08-30,スリランカ,3012
92239,2020-08-31,スリランカ,3049
92240,2020-09-01,スリランカ,3092
92241,2020-09-02,スリランカ,3101
92242,2020-09-03,スリランカ,3111
92243,2020-09-04,スリランカ,3115
92244,2020-09-05,スリランカ,3121
92245,2020-09-06,スリランカ,3123
92246,2020-09-07,スリランカ,3123
92247,2020-09-08,スリランカ,3140
92248,2020-09-09,スリランカ,3147
92249,2020-09-10,スリランカ,3155
92250,2020-09-11,スリランカ,3169
92251,2020-09-12,スリランカ,3195
